"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2006-12-31","2007-12-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","164"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2006-12-31","2007-12-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","164"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2006-12-31","2007-12-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","164"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-08-23","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-08-30","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-09-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-09-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-09-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-09-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-10-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-10-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-10-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-10-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-11-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-11-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-11-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-11-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-11-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-12-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-12-13","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-12-20","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-30","2008-12-27","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2007-12-28","2009-01-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-08-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-09-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-09-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-09-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-09-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-10-03","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-10-10","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-10-17","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-10-24","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-10-31","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-11-07","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","2"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-11-14","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-11-21","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-11-28","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-12-05","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-12-12","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-12-19","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2009-12-26","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2009-01-04","2010-01-02","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","4"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-08-04","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-08-11","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-08-18","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-08-25","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-09-01","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","1"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-09-08","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-09-15","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","3"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-09-22","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-09-29","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
"West Nile fever without encephalitis","397420007","West Nile virus","11082","0","UNITED STATES OF AMERICA","US","MONTANA","US-MT","NA","NA","2012-01-01","2012-10-06","1","0-130","None specified","NA","NA","US Nationally Notifiable Disease Surveillance System","5"
